"","cancion_nombre","cancion_popularidad","cancion_artista","cancion_artista_completo","cancion_album","cancion_numero","pais_nombre","feature_bailabilidad","feature_energia","feature_clave","feature_fuerza","feature_modo","feature_hablado","feature_acustico","feature_instrumental","feature_en_vivo","feature_positividad","feature_tempo","feature_duracion_ms","feature_tiempo_compas","album_fecha"
"482","bad guy",100,"Billie Eilish","Billie Eilish","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",30,"Colombia",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"2019-03-29"
"483","No Te Vayas",77,"Camilo","Camilo","No Te Vayas",31,"Colombia",0.766,0.721,6,-4.46,0,0.0738,0.0527,0,0.128,0.81,92.001,201227,4,"2019-03-29"
"484","I Don't Care (with Justin Bieber)",99,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",32,"Colombia",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"485","Baila Baila Baila - Remix",87,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",33,"Colombia",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"486","Déjate Querer",83,"Lalo Ebratt","Lalo Ebratt feat. Sebastian Yatra feat. Yera feat. Trapical Minds","Déjate Querer",34,"Colombia",0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,202824,4,"2019-02-28"
"487","Créeme",71,"Karol G","Karol G feat. Maluma","OCEAN",35,"Colombia",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"488","Amanece",86,"Anuel Aa","Anuel Aa feat. Haze","Amanece",36,"Colombia",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4,"2018-12-14"
"489","Ella Quiere Beber - Remix",86,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",37,"Colombia",0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,"2018-11-02"
"490","Déjame Ir",70,"Andrés Cepeda","Andrés Cepeda feat. Morat","Déjame Ir",38,"Colombia",0.3,0.783,2,-1.943,1,0.0421,0.394,0,0.111,0.34,158.822,232743,4,"2019-04-26"
"491","Qué Más Pues",76,"Sech","Sech feat. Justin Quiles","The Sensation",39,"Colombia",0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.841,203667,4,"2018-12-06"
"492","Cristina",73,"Sebastian Yatra","Sebastian Yatra","FANTASÍA",40,"Colombia",0.411,0.508,5,-4.342,1,0.0557,0.29,0,0.123,0.668,81.96,201627,3,"2019-04-12"
"493","Latina (feat. Maluma)",73,"Reykon","Reykon feat. Maluma","Latina (feat. Maluma)",41,"Colombia",0.826,0.713,9,-4.017,0,0.129,0.0748,0,0.331,0.75,102.071,226739,4,"2019-05-31"
"494","Miss Lonely - Dimelo Flow Remix",75,"Sech","Sech feat. Justin Quiles feat. De La Ghetto feat. Dimelo Flow","Sueños",42,"Colombia",0.669,0.711,0,-5.461,1,0.156,0.176,0,0.024,0.717,81.921,240366,4,"2019-04-19"
"495","Sígueme - Remix",61,"Feid","Feid feat. Sech","19",43,"Colombia",0.685,0.515,1,-5.662,0,0.241,0.62,6.44e-05,0.107,0.664,86.492,201813,4,"2019-05-17"
"496","No Es Justo",76,"J Balvin","J Balvin feat. Zion & Lennox","Vibras",44,"Colombia",0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"2018-05-25"
"497","MIA (feat. Drake)",88,"Bad Bunny","Bad Bunny feat. Drake","MIA (feat. Drake)",45,"Colombia",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"2018-10-11"
"498","Baby",81,"Amenazzy","Amenazzy feat. Nicky Jam feat. Farruko","Baby",46,"Colombia",0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4,"2018-12-21"
"499","Punto G",72,"Karol G","Karol G","OCEAN",47,"Colombia",0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,183160,4,"2019-05-03"
"500","Tiene Novio",74,"Sech","Sech feat. Manuel Turizo","Sueños",48,"Colombia",0.711,0.716,5,-5.914,1,0.0424,0.146,4.05e-06,0.0542,0.842,92.996,220945,4,"2019-04-19"
"501","Sola",77,"Manuel Turizo","Manuel Turizo","Sola",49,"Colombia",0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4,"2018-11-09"
"502","Besos En Guerra",75,"Morat","Morat feat. Juanes","Balas Perdidas",50,"Colombia",0.69,0.973,2,-3.588,1,0.0492,0.126,0,0.101,0.772,143.957,231533,4,"2018-10-25"
"503","Otro Trago",95,"Sech","Sech feat. Darell","Sueños",1,"Chile",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4,"2019-04-19"
"504","Callaita",86,"Bad Bunny","Bad Bunny feat. Tainy","Callaita",2,"Chile",0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,"2019-05-31"
"505","Soltera - Remix",93,"Lunay","Lunay feat. Daddy Yankee feat. Bad Bunny","Soltera (Remix)",3,"Chile",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4,"2019-05-10"
"506","Apagar la luz (feat. Gustavo Elis)",44,"Polo Nandez","Polo Nandez feat. Gustavo Elis","Apagar la luz (feat. Gustavo Elis)",4,"Chile",0.445,0.78,0,-6.525,1,0.121,0.573,0,0.135,0.712,100.008,190081,3,"2019-05-10"
"507","No Me Conoce - Remix",71,"Jhay Cortez","Jhay Cortez feat. J Balvin feat. Bad Bunny","Famouz",5,"Chile",0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4,"2019-05-24"
"508","Qué pasó?",44,"J.Beren","J.Beren feat. Nassim","Qué pasó?",6,"Chile",0.678,0.717,11,-5.365,0,0.245,0.202,0,0.892,0.654,82.201,181084,4,"2019-05-17"
"509","Don't Talk About Me",72,"Paloma Mami","Paloma Mami","Don't Talk About Me",7,"Chile",0.746,0.691,3,-3.992,0,0.0428,0.194,0,0.0582,0.506,88.013,197835,4,"2019-05-31"
"510","Verte Ir",91,"DJ Luian","DJ Luian feat. Mambo Kingz feat. Anuel Aa feat. Nicky Jam feat. Darell feat. Brytiago","Verte Ir",8,"Chile",0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,4,"2019-03-28"
"511","Pa Mí - Remix",88,"Dalex","Dalex feat. Rafa Pabön feat. Khea feat. Sech feat. Feid feat. Cazzu feat. Lenny Tavárez","Climaxxx",9,"Chile",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,4,"2019-05-10"
"512","I Remember",32,"Jose De Mara","Jose De Mara feat. Crusy feat. Brian Cross","I Remember",10,"Chile",0.653,0.962,0,-3.483,1,0.0545,0.0268,0.0303,0.109,0.639,125.005,236160,4,"2019-05-13"
"513","Tal Vez",77,"Paulo Londra","Paulo Londra","Homerun",11,"Chile",0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,263899,4,"2019-05-23"
"514","Te Robaré",91,"Nicky Jam","Nicky Jam feat. Ozuna","Te Robaré",12,"Chile",0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4,"2019-03-22"
"515","Que Mas Pues - Remix",87,"Sech","Sech feat. Justin Quiles feat. Maluma feat. Nicky Jam feat. Farruko feat. Dalex feat. Lenny Tavárez","Sueños",13,"Chile",0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962,5,"2019-04-19"
"516","Someone Else",43,"Mike Wit","Mike Wit feat. Carlota Mad","What The End of A Relationship Sounds Like",14,"Chile",0.609,0.734,5,-4.527,1,0.0419,0.522,4.46e-06,0.0721,0.572,109.925,218662,4,"2019-05-03"
"517","Fingías",80,"Paloma Mami","Paloma Mami","Fingías",15,"Chile",0.729,0.805,6,-3.83,1,0.184,0.19,0.225,0.0909,0.345,191.994,225373,4,"2019-03-22"
"518","Guayo",80,"Zion & Lennox","Zion & Lennox feat. Anuel Aa feat. Haze","Guayo",16,"Chile",0.774,0.774,9,-4.19,1,0.0516,0.233,7.76e-05,0.138,0.489,95.998,222302,4,"2019-05-17"
"519","Con Calma",95,"Daddy Yankee","Daddy Yankee feat. Snow","Con Calma",17,"Chile",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"2019-01-24"
"520","Cuaderno",83,"Dalex","Dalex feat. Nicky Jam feat. Justin Quiles feat. Sech feat. Lenny Tavárez feat. Feid feat. Rafa Pabön","Climaxxx",18,"Chile",0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507,4,"2019-05-10"
"521","Con Altura",90,"ROSALÍA","ROSALÍA feat. J Balvin feat. El Guincho","Con Altura",19,"Chile",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,"2019-03-28"
"522","De Beber",32,"Crusy","Crusy feat. Jose De Mara feat. NORII","God Save The Groove Vol. 2: The Miami Edition (Mixed By Kryder)",20,"Chile",0.694,0.974,9,-2.449,0,0.105,0.00518,0.0593,0.131,0.592,125.007,174240,4,"2019-04-19"
"523","Hookah & Sheridan s",76,"Tommy Boysen","Tommy Boysen","Hookah & Sheridan s",21,"Chile",0.809,0.528,8,-6.886,0,0.12,0.353,5.86e-06,0.0897,0.491,103.923,195285,4,"2017-10-05"
"524","Amanece",86,"Anuel Aa","Anuel Aa feat. Haze","Amanece",22,"Chile",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4,"2018-12-14"
"525","Pon Dem (Dancehall Edit)",26,"Sansixto","Sansixto feat. Sunministers feat. Richie Loop","Pon Dem",23,"Chile",0.727,0.683,11,-5.56,0,0.355,0.256,2.07e-05,0.231,0.117,104.803,125714,4,"2019-05-04"
"526","Si Se Da",86,"Myke Towers","Myke Towers feat. Farruko","Si Se Da",24,"Chile",0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,4,"2019-02-26"
"527","Sigue Bailandome",76,"Yannc","Yannc feat. Darkiel feat. Eladio Carrion feat. Brray feat. Myke Towers","Sigue Bailandome",25,"Chile",0.799,0.69,7,-7.252,1,0.1,0.282,0.001,0.143,0.682,106.034,352442,4,"2018-10-19"
"528","Secreto",90,"Anuel Aa","Anuel Aa feat. Karol G","Secreto",26,"Chile",0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,"2019-01-15"
"529","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)",74,"Paulo Londra","Paulo Londra feat. Ghetto feat. Justin Quiles","Homerun",27,"Chile",0.86,0.697,1,-4.727,1,0.0718,0.102,0,0.159,0.586,129.978,268794,4,"2019-05-23"
"530","Tuyo",41,"J.Beren","J.Beren","Tuyo",28,"Chile",0.811,0.881,7,-2.757,0,0.0405,0.183,0.00148,0.0651,0.649,99.987,175800,4,"2019-02-22"
"531","No Te Enamores",78,"Paloma Mami","Paloma Mami","No Te Enamores",29,"Chile",0.806,0.735,7,-4.459,0,0.0425,0.587,0.00889,0.0812,0.353,100.101,183398,4,"2018-12-21"
"532","Por Eso Vine",79,"Paulo Londra","Paulo Londra","Homerun",30,"Chile",0.76,0.646,8,-5.048,0,0.433,0.233,0,0.0905,0.625,188.009,178534,4,"2019-05-23"
"533","Adan y Eva",72,"Paulo Londra","Paulo Londra","Homerun",31,"Chile",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,256972,4,"2019-05-23"
"534","Baila Baila Baila - Remix",87,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",32,"Chile",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"535","Feel The Gold",56,"GLDN","GLDN feat. Kevu","Feel The Gold",33,"Chile",0.616,0.762,0,-5.239,1,0.0369,0.0145,0.000907,0.336,0.513,104.99,157732,4,"2019-05-17"
"536","Calma - Remix",91,"Pedro Capó","Pedro Capó feat. Farruko","Calma (Remix)",34,"Chile",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"2018-10-05"
"537","11 PM",87,"Maluma","Maluma","11:11",35,"Chile",0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,175733,4,"2019-05-17"
"538","Amor Genuino",77,"Ozuna","Ozuna","Amor Genuino",36,"Chile",0.442,0.445,10,-4.071,0,0.0381,0.653,0,0.118,0.423,85.744,179937,4,"2019-06-04"
"539","Not Steady",74,"Paloma Mami","Paloma Mami","Not Steady",37,"Chile",0.876,0.444,8,-10.904,0,0.303,0.207,0.000827,0.105,0.339,92.011,190784,4,"2018-09-21"
"540","MY BLOOD",71,"Polimá Westcoast","Polimá Westcoast feat. Pablo Chill-E","MY BLOOD",38,"Chile",0.658,0.65,1,-5.866,1,0.0614,0.11,0,0.0839,0.397,159.917,180938,4,"2019-02-25"
"541","La Cartera",80,"Farruko","Farruko feat. Bad Bunny","Gangalee",39,"Chile",0.771,0.796,10,-4.106,0,0.0798,0.0385,9.35e-06,0.218,0.636,87.985,289907,4,"2019-04-26"
"542","Te Quiero Ver",70,"Ceaese","Ceaese feat. Utopiko feat. Polimá Westcoast feat. Young Cister","Utopia",40,"Chile",0.769,0.839,7,-3.765,0,0.0606,0.411,0,0.324,0.547,90.019,205189,4,"2018-08-16"
"543","Adictiva",84,"Daddy Yankee","Daddy Yankee feat. Anuel Aa","Adictiva",41,"Chile",0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"2018-11-09"
"544","Tiempo",47,"Albert Gonzalez","Albert Gonzalez feat. J.Beren feat. Kira Brown","Tiempo",42,"Chile",0.88,0.6,0,-8.21,1,0.0924,0.282,8.94e-05,0.0872,0.535,95.015,192000,4,"2019-04-05"
"545","La Playa",83,"Myke Towers","Myke Towers","La Playa",43,"Chile",0.796,0.683,10,-2.754,0,0.15,0.108,0,0.107,0.353,140.108,207731,4,"2019-04-09"
"546","MIA (feat. Drake)",88,"Bad Bunny","Bad Bunny feat. Drake","MIA (feat. Drake)",44,"Chile",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"2018-10-11"
"547","HP",77,"Maluma","Maluma","11:11",45,"Chile",0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,"2019-05-17"
"548","Que Le De",83,"Rauw Alejandro","Rauw Alejandro feat. Nicky Jam","Que Le De",46,"Chile",0.77,0.75,0,-2.715,1,0.0785,0.19,0,0.0618,0.609,99.997,225600,4,"2019-01-25"
"549","Damelo",69,"Ceaese","Ceaese feat. Utopiko feat. DrefQuila feat. THAT","Utopia",47,"Chile",0.687,0.754,0,-4.103,0,0.0831,0.0914,0,0.106,0.416,166.156,164819,4,"2018-08-16"
"550","Si Estuviésemos Juntos",81,"Bad Bunny","Bad Bunny","X 100PRE",48,"Chile",0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248,4,"2018-12-23"
"551","Ella Quiere Beber - Remix",86,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",49,"Chile",0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,"2018-11-02"
"552","Convéncete",64,"Princesa Alba","Princesa Alba","Convéncete",50,"Chile",0.691,0.607,8,-7.281,0,0.0472,0.126,2.2e-05,0.0777,0.461,94.5,216264,4,"2019-04-26"
"553","Adan y Eva",87,"Paulo Londra","Paulo Londra","Adan y Eva",1,"Bolivia",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,258639,4,"2018-11-05"
"554","Ganas",39,"D3llano","D3llano feat. Kira Brown feat. J. Parker","Ganas",2,"Bolivia",0.476,0.445,7,-10.239,0,0.387,0.448,7.13e-05,0.141,0.377,81.396,175243,4,"2019-02-15"
"555","Calma - Remix",91,"Pedro Capó","Pedro Capó feat. Farruko","Calma (Remix)",3,"Bolivia",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"2018-10-05"
"556","Desconocidos",86,"Mau y Ricky","Mau y Ricky feat. Manuel Turizo feat. Camilo","Desconocidos",4,"Bolivia",0.709,0.771,7,-4.598,1,0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"2018-10-12"
"557","MIA (feat. Drake)",88,"Bad Bunny","Bad Bunny feat. Drake","MIA (feat. Drake)",5,"Bolivia",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"2018-10-11"
"558","Cuando Te Besé",81,"Becky G","Becky G feat. Paulo Londra","Cuando Te Besé",6,"Bolivia",0.772,0.732,9,-3.713,0,0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"2018-08-02"
"559","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",88,"DJ Snake","DJ Snake feat. Selena Gomez feat. Ozuna feat. Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",7,"Bolivia",0.841,0.798,1,-4.206,0,0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"2018-09-28"
"560","Ella Quiere Beber - Remix",56,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",8,"Bolivia",0.751,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.698,95.239,219357,4,"2018-11-02"
"561","Puntos Suspensivos",79,"Piso 21","Piso 21","Ubuntu",9,"Bolivia",0.823,0.731,11,-3.399,0,0.103,0.175,0,0.131,0.952,152.024,186316,4,"2018-05-11"
"562","Ya No Tiene Novio",79,"Sebastian Yatra","Sebastian Yatra feat. Mau y Ricky","Ya No Tiene Novio",10,"Bolivia",0.632,0.832,7,-1.948,0,0.154,0.048,0,0.0705,0.784,182.184,198933,4,"2018-08-10"
"563","Imposible",79,"Luis Fonsi","Luis Fonsi feat. Ozuna","Imposible",11,"Bolivia",0.786,0.764,11,-2.935,1,0.0798,0.122,0,0.102,0.913,90.979,163880,4,"2018-10-19"
"564","Vaina Loca",83,"Ozuna","Ozuna feat. Manuel Turizo","Aura",12,"Bolivia",0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.983,176133,4,"2018-08-24"
"565","Créeme",82,"Karol G","Karol G feat. Maluma","Créeme",13,"Bolivia",0.715,0.872,6,-3.501,1,0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,"2018-11-02"
"566","Adictiva",84,"Daddy Yankee","Daddy Yankee feat. Anuel Aa","Adictiva",14,"Bolivia",0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"2018-11-09"
"567","Bubalu",81,"Becky G","Becky G feat. Prince Royce feat. DJ Luian feat. Mambo Kingz feat. Anuel Aa","Bubalu",15,"Bolivia",0.8,0.355,6,-10.47,0,0.0895,0.616,0,0.118,0.253,145.929,228493,4,"2018-11-06"
"568","Solo de Mi",74,"Bad Bunny","Bad Bunny","X 100PRE",16,"Bolivia",0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,197968,4,"2018-12-23"
"569","Te Vi",88,"Piso 21","Piso 21 feat. Micro Tdh","Te Vi",17,"Bolivia",0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,"2018-12-14"
"570","Amigos Con Derechos",79,"Reik","Reik feat. Maluma","Amigos Con Derechos",18,"Bolivia",0.686,0.807,1,-3.324,1,0.0613,0.0481,0,0.0652,0.63,183.971,227476,4,"2018-08-31"
"571","Amanece",86,"Anuel Aa","Anuel Aa feat. Haze","Amanece",19,"Bolivia",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4,"2018-12-14"
"572","BEBE (feat. Anuel Aa)",80,"6ix9ine","6ix9ine feat. Anuel Aa","DUMMY BOY",20,"Bolivia",0.635,0.902,0,-3.559,1,0.109,0.172,0,0.125,0.286,102.063,217822,4,"2018-11-27"
"573","Mala Mía",78,"Maluma","Maluma","Mala Mía",21,"Bolivia",0.749,0.752,6,-4.883,1,0.345,0.31,0,0.232,0.901,180.049,183753,4,"2018-08-10"
"574","Reggaeton",83,"J Balvin","J Balvin","Reggaeton",22,"Bolivia",0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"2018-11-17"
"575","Me Voy",72,"Rombai","Rombai","Me Voy",23,"Bolivia",0.531,0.752,9,-3.33,0,0.2,0.214,0,0.145,0.884,192.443,177787,4,"2018-09-28"
"576","PPP",78,"Kevin Roldan","Kevin Roldan","PPP",24,"Bolivia",0.786,0.65,4,-6.839,1,0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"2018-09-07"
"577","Culpables",80,"Karol G","Karol G feat. Anuel Aa","Culpables",25,"Bolivia",0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627,4,"2018-09-14"
"578","Sola",77,"Manuel Turizo","Manuel Turizo","Sola",26,"Bolivia",0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4,"2018-11-09"
"579","Por Perro",70,"Sebastian Yatra","Sebastian Yatra feat. Luis Figueroa feat. Lary Over","MANTRA",27,"Bolivia",0.684,0.762,0,-5.18,1,0.0501,0.429,0,0.0852,0.892,172.009,245440,4,"2018-05-18"
"580","Ni Gucci Ni Prada",79,"Kenny Man","Kenny Man","Ni Gucci Ni Prada",28,"Bolivia",0.799,0.676,2,-5.644,1,0.169,0.41,0.000777,0.325,0.91,104.956,175200,4,"2018-09-14"
"581","Baby Girl (feat. Lalo Ebratt)",76,"Mario Bautista","Mario Bautista feat. Lalo Ebratt","Baby Girl (feat. Lalo Ebratt)",29,"Bolivia",0.804,0.705,1,-5.272,1,0.199,0.0275,0.000138,0.202,0.45,103.009,218470,4,"2018-08-17"
"582","Te Boté - Remix",83,"Nio Garcia","Nio Garcia feat. Casper Magico feat. Bad Bunny feat. Darell feat. Ozuna feat. Nicky Jam","Te Boté (Remix)",30,"Bolivia",0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,"2018-04-13"
"583","Déjalo",75,"Nacho","Nacho feat. Manuel Turizo","Déjalo",31,"Bolivia",0.743,0.795,11,-5.733,1,0.0732,0.199,0,0.0577,0.682,95.003,202893,4,"2018-11-30"
"584","Asesina - Remix",79,"Brytiago","Brytiago feat. Daddy Yankee feat. Ozuna feat. Darell feat. Anuel Aa","Asesina (Remix)",32,"Bolivia",0.825,0.69,10,-4.252,0,0.226,0.589,0,0.413,0.516,94.194,327467,4,"2018-10-31"
"585","Quiere Beber",48,"Anuel Aa","Anuel Aa","Real Hasta la Muerte",33,"Bolivia",0.773,0.57,8,-3.482,1,0.113,0.372,0.00524,0.108,0.772,95.038,187125,4,"2018-07-17"
"586","Llegaste Tú",74,"CNCO","CNCO feat. Prince Royce","Llegaste Tú",34,"Bolivia",0.702,0.914,7,-2.934,0,0.0376,0.153,0,0.0625,0.563,96.991,190916,4,"2018-10-26"
"587","thank u, next",62,"Ariana Grande","Ariana Grande","thank u, next",35,"Bolivia",0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,207333,4,"2018-11-03"
"588","Está Rico",76,"Marc Anthony","Marc Anthony feat. Will Smith feat. Bad Bunny","Está Rico",36,"Bolivia",0.817,0.74,11,-4.566,0,0.283,0.266,0,0.0992,0.674,130.04,215151,4,"2018-09-28"
"589","Déjala que vuelva (feat. Manuel Turizo)",70,"Piso 21","Piso 21 feat. Manuel Turizo","Ubuntu",37,"Bolivia",0.681,0.788,1,-4.323,1,0.0785,0.0482,0,0.0753,0.839,170.019,220117,4,"2018-05-11"
"590","Chica Paranormal",74,"Paulo Londra","Paulo Londra","Chica Paranormal",38,"Bolivia",0.84,0.596,6,-4.319,0,0.0918,0.216,0,0.0897,0.71,139.937,221214,4,"2018-07-24"
"591","Bohemian Rhapsody - Remastered 2011",78,"Queen","Queen","A Night At The Opera (Deluxe Remastered Version)",39,"Bolivia",0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4,"1975-11-21"
"592","Sin Pijama",82,"Becky G","Becky G feat. Natti Natasha","Sin Pijama",40,"Bolivia",0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4,"2018-04-20"
"593","Hipócrita",47,"Anuel Aa","Anuel Aa feat. Zion","Real Hasta la Muerte",41,"Bolivia",0.79,0.858,2,-2.78,1,0.0471,0.303,0,0.61,0.79,92.05,192000,4,"2018-07-17"
"594","Epa Wei",75,"Danny Ocean","Danny Ocean","Epa Wei",42,"Bolivia",0.688,0.82,6,-4.715,0,0.155,0.233,0,0.091,0.804,107.833,208254,4,"2018-08-10"
"595","Te Amo",76,"Piso 21","Piso 21 feat. Paulo Londra","Te Amo",43,"Bolivia",0.849,0.724,5,-4.139,1,0.0665,0.0204,5.98e-06,0.235,0.63,98.005,201122,4,"2018-03-15"
"596","No Me Acuerdo",77,"Thalía","Thalía feat. Natti Natasha","Valiente",44,"Bolivia",0.837,0.784,7,-4.531,0,0.101,0.175,0,0.0897,0.748,94.036,217653,4,"2018-11-09"
"597","Nena Maldición (feat. Lenny Tavárez)",74,"Paulo Londra","Paulo Londra feat. Lenny Tavárez","Nena Maldición (feat. Lenny Tavárez)",45,"Bolivia",0.762,0.631,6,-4.837,1,0.0544,0.178,0,0.146,0.379,118.969,228875,4,"2018-01-30"
"598","NI BIEN NI MAL",82,"Bad Bunny","Bad Bunny","X 100PRE",46,"Bolivia",0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,236216,4,"2018-12-23"
"599","La Player (Bandolera)",79,"Zion & Lennox","Zion & Lennox","La Player (Bandolera)",47,"Bolivia",0.769,0.838,2,-5.238,1,0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"2018-02-16"
"600","Ibiza",78,"Ozuna","Ozuna feat. Romeo Santos","Aura",48,"Bolivia",0.691,0.71,5,-5.144,1,0.334,0.254,0,0.108,0.726,192.046,200747,4,"2018-08-24"
"601","Mocca",68,"Lalo Ebratt","Lalo Ebratt feat. Trapical","Mocca",49,"Bolivia",0.786,0.695,1,-5.343,0,0.353,0.185,0,0.123,0.591,97.957,200293,4,"2018-04-27"
"602","Caro",79,"Bad Bunny","Bad Bunny","X 100PRE",50,"Bolivia",0.651,0.575,0,-7.739,1,0.299,0.627,0.000202,0.0961,0.248,160.007,229456,4,"2018-12-23"
"603","Otro Trago",95,"Sech","Sech feat. Darell","Sueños",1,"Argentina",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4,"2019-04-19"
"604","Tal Vez",77,"Paulo Londra","Paulo Londra","Homerun",2,"Argentina",0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,263899,4,"2019-05-23"
